SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447296.049305, 7.419631, -11.698219, 4.286369, 0.243424, -0.387964, 0.596323, 72.583969, -16.245636, 49.973328
1649447296.082628, 3.961805, -10.187927, 2.992752, 0.218276, -0.009209, -1.931451, 74.797531, -16.591385, 50.520523
1649447296.115961, 2.941426, -11.068394, 2.273145, 0.281247, 0.069657, -2.171022, 78.885284, -17.598190, 50.517273
1649447296.149007, -8.983942, -23.566725, -2.066196, 0.662343, 1.484635, -3.474829, 82.318008, -18.650528, 51.454300
1649447296.182624, 12.207286, -4.569484, -0.294786, 0.892694, 0.592729, -2.488199, 84.772705, -19.571411, 52.054062
1649447296.215824, 1.028160, -10.065074, 4.929661, 0.605360, 0.096586, -1.959351, 88.050888, -20.055222, 53.013596
1649447296.249126, 3.017592, -10.541071, 1.559373, 0.286764, -0.472594, -1.317212, 90.401657, -20.118515, 53.359070
1649447296.282158, 1.755548, -10.153959, 1.800440, 0.450280, 0.057899, -1.011501, 91.778671, -20.214188, 53.870071
1649447296.315142, 0.908300, -9.717915, 3.538630, 0.246927, -0.269357, -0.815180, 92.757767, -19.853622, 53.967758
1649447296.349286, -0.182259, -9.490915, 2.410512, 0.177013, -0.272905, -0.750117, 94.402130, -19.841782, 54.382690
1649447296.382617, -1.343147, -9.335441, 1.693898, 0.311344, 0.153977, -0.858136, 95.254196, -19.569916, 54.662415
1649447296.415952, -1.004667, -9.030779, 3.224990, 0.268827, -0.020415, -0.961006, 96.063202, -19.261246, 54.746826
1649447296.449296, -0.771681, -9.658509, 1.532139, 0.320962, 0.059650, -1.127994, 98.052780, -19.127045, 55.261780
1649447296.482017, 0.057311, -9.970204, 1.834258, 0.376676, -0.073637, -1.337155, 99.329453, -18.541702, 55.640030
1649447296.515950, 1.739537, -9.735423, 3.595642, 0.339910, -0.252554, -1.348379, 101.182739, -18.183853, 55.823303
1649447296.549283, 1.661127, -11.123760, 3.332579, 0.306972, -0.738331, -1.326255, 103.602463, -17.756805, 56.094574
1649447296.582613, -1.371578, -12.165088, 1.136198, 0.275570, -0.694300, -1.680969, 106.104523, -17.441513, 55.867783
1649447296.615961, -0.366612, -12.988544, 0.882114, 0.166809, -0.447439, -2.160851, 108.602875, -16.970398, 55.901917
1649447296.648804, -0.634763, -12.372486, 2.477999, 0.097466, -0.473807, -2.519137, 112.497543, -16.301804, 55.551758
