SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447432.915415, 0.495899, -9.464429, 1.234061, -0.432901, 0.323058, 1.842144, 88.675949, -24.348297, 48.201447
1649447432.948734, -2.462586, -9.087941, 2.994847, -0.480342, 0.241686, 1.542961, 85.679749, -24.909622, 47.716339
1649447432.982119, -2.012177, -8.841039, 1.920748, -0.441629, 0.384204, 1.422366, 83.698837, -24.933487, 46.784943
1649447433.015522, -0.165798, -9.528025, 1.008557, -0.464484, 0.392639, 1.520283, 81.629150, -25.007935, 46.193665
1649447433.048728, 1.544260, -10.015843, 0.611719, -0.335068, 0.183966, 1.647597, 79.485397, -24.731216, 45.649185
1649447433.082071, 1.331475, -9.491064, 2.352303, -0.420245, 0.018222, 1.910481, 76.399612, -24.517288, 44.999512
1649447433.115403, 1.818097, -11.478701, 2.699911, -0.492576, -0.170122, 2.000673, 73.749664, -23.858459, 44.274979
1649447433.149618, -0.308702, -12.311284, 1.788319, -0.301194, -0.008971, 1.836778, 71.184540, -23.628677, 44.224319
1649447433.182847, -3.158102, -11.835137, 1.817349, -0.183014, 0.082838, 1.225322, 68.176208, -23.438080, 43.546661
1649447433.215472, 3.819201, -13.021015, 3.896563, -0.280806, 0.428686, -1.413714, 67.831146, -24.824402, 43.200317
1649447433.248725, 4.765209, -12.871228, 4.878485, -0.089509, 0.457613, -3.522061, 70.530243, -28.162888, 42.866989
1649447433.282268, 7.058555, -10.863690, 2.121113, 0.404071, 0.118508, -4.160301, 76.699585, -32.570618, 43.033585
1649447433.315398, 3.675548, -8.336311, 2.361431, 0.560416, -0.483431, -4.155093, 82.790085, -35.099258, 44.359375
1649447433.348743, 4.020014, -7.265803, 1.307234, 0.671605, -0.964000, -4.082532, 89.803589, -36.649521, 45.829300
1649447433.382057, 2.538901, -7.018004, 0.816872, 0.652164, -1.124603, -3.771343, 97.230179, -36.725891, 47.062607
1649447433.416180, 3.267487, -7.129783, 0.578798, 0.649964, -0.978663, -3.420751, 106.686066, -35.117859, 48.295059
1649447433.448738, 3.745130, -8.187421, 1.037288, 0.700333, -0.806817, -2.892156, 112.812805, -32.176636, 49.551666
