SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447717.334077, 2.104803, -10.081534, 2.913295, 0.370293, -1.666686, -1.232797, 100.223007, -26.132507, 60.831894
1649447717.367583, 2.526182, -10.631303, 2.729988, 0.286587, 0.318440, -1.016735, 101.304535, -25.550812, 61.284546
1649447717.400911, 4.786009, -9.122657, 1.923891, 0.314675, -0.934819, -0.714268, 102.804901, -24.756256, 61.412262
1649447717.434251, 0.765546, -10.444405, 2.724901, 0.211658, -0.731040, -0.755945, 104.948380, -24.201233, 61.699356
1649447717.467432, 1.693898, -9.003844, 2.528427, 0.153992, -0.472928, -0.913931, 106.464676, -23.379974, 61.373367
1649447717.500232, 1.567903, -9.422530, 2.741211, 0.134131, -0.524855, -1.032182, 107.803436, -22.606369, 61.815414
1649447717.533204, 1.752406, -9.084200, 2.847903, 0.088384, -0.409303, -1.165403, 110.121231, -21.777695, 61.581802
1649447717.567081, 2.556858, -9.667038, 2.226458, 0.086705, -0.536627, -1.353289, 111.782394, -20.838043, 61.946625
1649447717.600479, 0.837971, -10.186730, 1.788618, 0.042932, -0.423808, -1.691491, 113.552368, -19.720657, 62.039215
1649447717.633832, -0.352845, -11.893795, 3.050363, -0.080544, -0.333228, -2.255140, 117.072281, -17.761627, 61.821777
1649447717.667206, -0.914286, -14.792575, 2.902221, -0.241852, -0.808902, -2.937376, 120.042572, -15.557404, 62.332245
1649447717.700580, -2.285415, -18.265664, 1.368137, -0.187540, -2.128892, -3.246550, 123.996826, -12.654678, 61.368271
1649447717.733980, -4.027646, -20.581904, 0.180613, -0.360076, -2.367540, -3.354881, 129.234955, -9.366760, 59.554413
1649447717.767325, 1.052551, -12.943353, 4.040215, -0.038577, 0.910831, -2.873330, 133.046783, -4.714935, 60.966873
